"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",40,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",32,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",47,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",23,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",23,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",23,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",30,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",28,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",33,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",41,,
"NZL","New Zealand","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",44,,
"NZL","New Zealand","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",38,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",50,,
"NZL","New Zealand","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",55,,
"NZL","New Zealand","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",44,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",70,,
"NZL","New Zealand","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",72,,
"NZL","New Zealand","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",68,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",56,,
"NZL","New Zealand","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",59,,
"NZL","New Zealand","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",53,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",31,,
"NOR","Norway","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"NOR","Norway","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",29,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",16,,
"NOR","Norway","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",13,,
"NOR","Norway","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",19,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",9,,
"NOR","Norway","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",8,,
"NOR","Norway","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",10,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",16,,
"NOR","Norway","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"NOR","Norway","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",17,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",35,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",45,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",45,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",51,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",28,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",23,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",37,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",42,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",29,,
"NOR","Norway","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",33,,
"NOR","Norway","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",25,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",38,,
"NOR","Norway","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",47,,
"NOR","Norway","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",30,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",64,,
"NOR","Norway","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",69,,
"NOR","Norway","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",59,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",47,,
"NOR","Norway","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",53,,
"NOR","Norway","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",21,,
"SWE","Sweden","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",19,,
"SWE","Sweden","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",22,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"SWE","Sweden","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",12,,
"SWE","Sweden","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",16,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",6,,
"SWE","Sweden","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",4,,
"SWE","Sweden","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",8,,
"SWE","Sweden","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",13,,
"SWE","Sweden","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",11,,
"SWE","Sweden","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",56,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",51,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",60,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",53,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",48,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",57,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",33,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",47,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",49,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",43,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",54,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",24,,
"SWE","Sweden","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",30,,
"SWE","Sweden","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",18,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",33,,
"SWE","Sweden","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"SWE","Sweden","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",26,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",53,,
"SWE","Sweden","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",63,,
"SWE","Sweden","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",45,,
"SWE","Sweden","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",39,,
"SWE","Sweden","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",46,,
"SWE","Sweden","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",68,,
"TUR","Turkey","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",74,,
"TUR","Turkey","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",63,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"TUR","Turkey","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",20,,
"TUR","Turkey","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",11,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",10,,
"TUR","Turkey","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"TUR","Turkey","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",4,,
"TUR","Turkey","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",62,,
"TUR","Turkey","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",67,,
"TUR","Turkey","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",57,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",20,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",18,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",22,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",33,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",31,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",36,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",17,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",16,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",18,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",21,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",19,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",23,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",12,,
"TUR","Turkey","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"TUR","Turkey","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",51,,
"TUR","Turkey","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",49,,
"TUR","Turkey","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",53,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",73,,
"TUR","Turkey","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",69,,
"TUR","Turkey","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",78,,
"TUR","Turkey","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",17,,
"TUR","Turkey","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",14,,
"TUR","Turkey","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",20,,
"USA","United States","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",34,,
"USA","United States","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",34,,
"USA","United States","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",34,,
